village_id,village_name,household_id,surveyor_id,survey_date,monthly_income,meals_per_day,food_source_type,food_insecure_months_per_year,child_malnutrition_yn,household_size,ration_card_yn,clean_water_access_yn,crop_failure_last_3yr,food_aid_receipt_yn,pds_access_yn,caloric_intake_score,vulnerability_label
V_005,Dantewada,HH_V_005_046,SRV_009,2025-01-15,1431,1,Self-grown,8,1,6,0,0,3,1,0,0,100
V_005,Dantewada,HH_V_005_047,SRV_001,2025-01-15,12211,2,Self-grown,3,1,5,1,1,2,0,1,35,64
V_005,Dantewada,HH_V_005_048,SRV_005,2025-01-15,799,1,PDS/Ration,7,1,6,1,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_049,SRV_003,2025-01-15,1453,2,PDS/Ration,6,1,4,0,0,0,1,0,0,100
V_005,Dantewada,HH_V_005_050,SRV_009,2025-01-15,2108,1,Self-grown,7,1,5,1,0,3,1,0,1,98
V_005,Dantewada,HH_V_005_051,SRV_007,2025-01-15,4041,1,PDS/Ration,7,1,3,1,0,0,1,0,7,92
V_005,Dantewada,HH_V_005_052,SRV_008,2025-01-15,4900,2,PDS/Ration,5,1,7,1,0,2,1,1,13,86
V_005,Dantewada,HH_V_005_053,SRV_002,2025-01-15,9653,2,PDS/Ration,4,1,7,1,0,3,0,1,25,74
V_005,Dantewada,HH_V_005_054,SRV_008,2025-01-15,4029,1,PDS/Ration,6,0,5,1,0,1,1,0,7,92
V_005,Dantewada,HH_V_005_055,SRV_004,2025-01-15,4794,1,PDS/Ration,7,1,4,1,0,2,1,0,7,92
V_005,Dantewada,HH_V_005_056,SRV_003,2025-01-15,500,1,Self-grown,6,1,5,1,0,0,1,0,0,100
V_005,Dantewada,HH_V_005_057,SRV_008,2025-01-15,13807,2,Self-grown,4,1,6,1,1,3,0,1,37,62
V_005,Dantewada,HH_V_005_058,SRV_001,2025-01-15,2955,1,PDS/Ration,5,1,7,1,0,3,1,0,4,95
V_005,Dantewada,HH_V_005_059,SRV_002,2025-01-15,9258,2,Self-grown,6,1,3,1,0,2,0,1,20,79
V_005,Dantewada,HH_V_005_060,SRV_006,2025-01-15,9163,2,Self-grown,6,1,4,0,0,1,0,1,24,75
V_005,Dantewada,HH_V_005_061,SRV_003,2025-01-15,1333,2,Self-grown,6,0,6,1,0,2,1,0,3,96
V_005,Dantewada,HH_V_005_062,SRV_009,2025-01-15,1633,2,PDS/Ration,6,1,7,0,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_063,SRV_003,2025-01-15,5346,2,PDS/Ration,6,0,5,1,0,3,1,1,15,84
V_005,Dantewada,HH_V_005_064,SRV_005,2025-01-15,8409,2,Self-grown,6,1,6,1,0,3,0,1,26,73
V_005,Dantewada,HH_V_005_065,SRV_001,2025-01-15,558,1,PDS/Ration,8,1,4,1,0,3,1,0,0,100
V_005,Dantewada,HH_V_005_066,SRV_003,2025-01-15,5481,1,Self-grown,7,1,5,1,0,3,1,1,13,86
V_005,Dantewada,HH_V_005_067,SRV_006,2025-01-15,4636,1,PDS/Ration,6,0,5,1,0,1,1,1,11,88
V_005,Dantewada,HH_V_005_068,SRV_002,2025-01-15,2046,1,Self-grown,7,1,7,0,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_069,SRV_009,2025-01-15,3463,1,Self-grown,5,1,6,1,0,0,1,0,4,95
V_005,Dantewada,HH_V_005_070,SRV_006,2025-01-15,8373,2,PDS/Ration,5,1,5,1,0,1,1,1,18,81
V_005,Dantewada,HH_V_005_071,SRV_001,2025-01-15,5594,1,Self-grown,7,1,6,1,0,1,1,0,1,98
V_005,Dantewada,HH_V_005_072,SRV_002,2025-01-15,6965,1,Self-grown,6,1,6,1,0,2,1,1,19,80
V_005,Dantewada,HH_V_005_073,SRV_003,2025-01-15,4538,1,Self-grown,7,1,7,1,0,1,1,1,11,88
V_005,Dantewada,HH_V_005_074,SRV_004,2025-01-15,2692,1,Self-grown,8,1,5,1,0,3,1,0,0,100
V_005,Dantewada,HH_V_005_075,SRV_002,2025-01-15,1067,1,Self-grown,8,1,6,1,0,1,1,0,0,100
V_005,Dantewada,HH_V_005_076,SRV_001,2025-01-15,2447,2,Self-grown,6,1,6,1,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_077,SRV_003,2025-01-15,8615,2,Self-grown,6,1,4,1,0,2,1,1,19,80
V_005,Dantewada,HH_V_005_078,SRV_004,2025-01-15,3523,2,PDS/Ration,6,1,5,1,0,1,1,0,6,93
V_005,Dantewada,HH_V_005_079,SRV_004,2025-01-15,9760,2,Self-grown,5,1,6,1,0,1,0,1,28,71
V_005,Dantewada,HH_V_005_080,SRV_005,2025-01-15,11707,2,Self-grown,3,1,3,1,1,0,0,1,35,64
V_005,Dantewada,HH_V_005_081,SRV_009,2025-01-15,1318,2,PDS/Ration,8,1,3,1,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_082,SRV_004,2025-01-15,7954,2,PDS/Ration,4,0,3,1,0,2,0,1,21,78
V_005,Dantewada,HH_V_005_083,SRV_006,2025-01-15,9497,1,Self-grown,4,1,6,1,0,0,1,1,17,82
V_005,Dantewada,HH_V_005_084,SRV_001,2025-01-15,8250,2,Self-grown,6,1,4,1,0,2,0,1,20,79
V_005,Dantewada,HH_V_005_085,SRV_007,2025-01-15,1108,1,PDS/Ration,8,1,6,1,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_086,SRV_004,2025-01-15,6613,1,Self-grown,7,1,5,1,0,1,1,1,12,87
V_005,Dantewada,HH_V_005_087,SRV_006,2025-01-15,2766,2,Self-grown,7,0,6,1,0,0,1,0,4,95
V_005,Dantewada,HH_V_005_088,SRV_005,2025-01-15,5046,1,Self-grown,6,1,6,1,0,0,1,0,8,91
V_005,Dantewada,HH_V_005_089,SRV_002,2025-01-15,10062,2,PDS/Ration,4,1,5,1,1,3,0,1,31,68
V_005,Dantewada,HH_V_005_090,SRV_006,2025-01-15,7302,2,Self-grown,5,1,5,0,0,0,0,1,25,74
V_005,Dantewada,HH_V_005_091,SRV_001,2025-01-15,4261,2,PDS/Ration,6,1,4,0,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_092,SRV_004,2025-01-15,1539,2,PDS/Ration,7,1,5,1,0,0,1,0,0,100
V_005,Dantewada,HH_V_005_093,SRV_009,2025-01-15,8000,2,Self-grown,7,1,5,1,0,3,1,1,16,83
V_005,Dantewada,HH_V_005_094,SRV_008,2025-01-15,9240,2,PDS/Ration,5,1,5,1,0,2,1,1,18,81
V_005,Dantewada,HH_V_005_095,SRV_005,2025-01-15,500,2,Self-grown,6,1,4,1,0,3,1,0,0,100
V_005,Dantewada,HH_V_005_096,SRV_008,2025-01-15,8002,1,PDS/Ration,4,1,4,1,0,2,1,1,19,80
V_005,Dantewada,HH_V_005_097,SRV_007,2025-01-15,1569,2,PDS/Ration,7,1,5,1,0,0,1,0,0,100
V_005,Dantewada,HH_V_005_098,SRV_007,2025-01-15,723,2,PDS/Ration,6,1,8,1,0,2,1,0,0,100
V_005,Dantewada,HH_V_005_099,SRV_003,2025-01-15,500,1,PDS/Ration,6,1,6,1,0,1,1,0,0,100
V_006,Palakkad,HH_V_006_000,SRV_008,2025-01-15,27424,3,Market,1,0,4,0,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_001,SRV_001,2025-01-15,22021,3,Market,3,0,4,1,1,0,0,1,73,26
V_006,Palakkad,HH_V_006_002,SRV_003,2025-01-15,24106,3,Market,2,0,3,1,1,0,0,1,71,28
V_006,Palakkad,HH_V_006_003,SRV_004,2025-01-15,22475,3,Market,1,0,4,1,1,0,0,1,72,27
V_006,Palakkad,HH_V_006_004,SRV_009,2025-01-15,27707,3,Market,2,0,4,1,1,0,0,1,86,13
V_006,Palakkad,HH_V_006_005,SRV_003,2025-01-15,29570,3,Market,2,0,5,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_006,SRV_001,2025-01-15,26612,3,Market,2,0,4,1,1,0,0,1,76,23
V_006,Palakkad,HH_V_006_007,SRV_002,2025-01-15,22788,3,Market,4,0,4,0,1,0,0,1,62,37
V_006,Palakkad,HH_V_006_008,SRV_008,2025-01-15,28666,3,Market,0,0,5,1,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_009,SRV_006,2025-01-15,23993,3,Market,1,0,3,1,1,0,0,1,73,26
V_006,Palakkad,HH_V_006_010,SRV_004,2025-01-15,27537,3,Market,1,0,3,1,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_011,SRV_005,2025-01-15,25717,3,Market,3,0,4,1,1,0,0,1,81,18
V_006,Palakkad,HH_V_006_012,SRV_008,2025-01-15,24311,3,Market,2,0,4,1,1,0,0,1,81,18
V_006,Palakkad,HH_V_006_013,SRV_002,2025-01-15,22210,3,Market,2,0,3,1,1,0,0,1,70,29
V_006,Palakkad,HH_V_006_014,SRV_003,2025-01-15,30754,3,Market,2,0,3,1,1,0,0,1,91,8
V_006,Palakkad,HH_V_006_015,SRV_007,2025-01-15,23306,3,Market,3,0,3,1,1,0,0,1,69,30
V_006,Palakkad,HH_V_006_016,SRV_007,2025-01-15,30138,3,Market,0,0,2,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_017,SRV_001,2025-01-15,31576,3,Market,0,0,1,1,1,0,0,1,99,0
V_006,Palakkad,HH_V_006_018,SRV_007,2025-01-15,23456,3,Market,3,0,4,1,1,0,0,1,69,30
V_006,Palakkad,HH_V_006_019,SRV_005,2025-01-15,28670,3,Market,0,0,5,1,1,0,0,1,86,13
V_006,Palakkad,HH_V_006_020,SRV_008,2025-01-15,23013,3,Market,1,0,5,1,1,0,0,1,70,29
V_006,Palakkad,HH_V_006_021,SRV_001,2025-01-15,30944,3,Market,2,0,4,1,1,0,0,1,91,8
V_006,Palakkad,HH_V_006_022,SRV_002,2025-01-15,24327,3,Market,1,0,4,1,1,0,0,1,71,28
V_006,Palakkad,HH_V_006_023,SRV_005,2025-01-15,18994,2,Market,3,0,2,1,1,0,0,1,57,42
V_006,Palakkad,HH_V_006_024,SRV_009,2025-01-15,28897,3,Market,1,0,3,1,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_025,SRV_008,2025-01-15,29793,3,Market,2,0,4,0,1,0,0,1,90,9
V_006,Palakkad,HH_V_006_026,SRV_008,2025-01-15,33081,3,Market,1,0,4,1,1,0,0,1,98,1
V_006,Palakkad,HH_V_006_027,SRV_006,2025-01-15,23584,3,Market,3,0,4,1,1,0,0,1,72,27
V_006,Palakkad,HH_V_006_028,SRV_008,2025-01-15,26987,3,Market,1,0,3,0,1,0,0,1,85,14
V_006,Palakkad,HH_V_006_029,SRV_003,2025-01-15,31962,3,Market,0,0,2,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_030,SRV_009,2025-01-15,33011,3,Market,0,0,5,0,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_031,SRV_007,2025-01-15,28021,3,Market,0,0,5,0,1,0,0,1,87,12
V_006,Palakkad,HH_V_006_032,SRV_001,2025-01-15,18010,2,Market,3,0,5,1,1,0,0,1,57,42
V_006,Palakkad,HH_V_006_033,SRV_007,2025-01-15,28588,3,Market,2,0,3,1,1,0,0,1,83,16
V_006,Palakkad,HH_V_006_034,SRV_009,2025-01-15,21172,3,Market,2,0,4,1,1,0,0,1,64,35
V_006,Palakkad,HH_V_006_035,SRV_002,2025-01-15,19974,3,Market,4,0,4,1,1,0,0,1,64,35
V_006,Palakkad,HH_V_006_036,SRV_009,2025-01-15,27065,3,Market,0,0,4,1,1,0,0,1,84,15
V_006,Palakkad,HH_V_006_037,SRV_001,2025-01-15,26564,3,Market,3,0,3,1,1,0,0,1,81,18
V_006,Palakkad,HH_V_006_038,SRV_007,2025-01-15,22029,3,Market,2,0,3,1,1,0,0,1,64,35
V_006,Palakkad,HH_V_006_039,SRV_008,2025-01-15,24665,3,Market,2,0,4,0,1,0,0,1,76,23
V_006,Palakkad,HH_V_006_040,SRV_002,2025-01-15,26241,3,Market,3,0,4,1,1,0,0,1,81,18
V_006,Palakkad,HH_V_006_041,SRV_002,2025-01-15,29408,3,Market,2,0,2,1,1,0,0,1,97,2
V_006,Palakkad,HH_V_006_042,SRV_007,2025-01-15,20900,3,Market,3,0,4,1,1,0,0,1,64,35
V_006,Palakkad,HH_V_006_043,SRV_007,2025-01-15,24060,3,Market,1,0,4,1,1,0,0,1,78,21
V_006,Palakkad,HH_V_006_044,SRV_002,2025-01-15,27552,3,Market,0,0,4,1,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_045,SRV_006,2025-01-15,18038,2,Market,4,0,3,1,1,0,0,1,57,42
V_006,Palakkad,HH_V_006_046,SRV_004,2025-01-15,29839,3,Market,1,0,2,1,1,0,0,1,89,10
V_006,Palakkad,HH_V_006_047,SRV_008,2025-01-15,33146,3,Market,2,0,4,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_048,SRV_001,2025-01-15,26636,3,Market,1,0,6,1,1,0,0,1,77,22
V_006,Palakkad,HH_V_006_049,SRV_007,2025-01-15,26047,3,Market,3,0,3,1,1,0,0,1,80,19
V_006,Palakkad,HH_V_006_050,SRV_004,2025-01-15,19035,2,Market,2,0,5,1,1,0,0,1,57,42
V_006,Palakkad,HH_V_006_051,SRV_006,2025-01-15,30139,3,Market,0,0,2,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_052,SRV_008,2025-01-15,24235,3,Market,3,0,2,0,1,0,0,1,72,27
V_006,Palakkad,HH_V_006_053,SRV_001,2025-01-15,19493,2,Market,3,0,5,1,1,0,0,1,59,40
V_006,Palakkad,HH_V_006_054,SRV_001,2025-01-15,18738,2,Market,2,0,5,0,1,0,0,1,59,40
V_006,Palakkad,HH_V_006_055,SRV_006,2025-01-15,28314,3,Market,1,0,1,1,1,0,0,1,92,7
V_006,Palakkad,HH_V_006_056,SRV_006,2025-01-15,27077,3,Market,1,0,4,0,1,0,0,1,85,14
V_006,Palakkad,HH_V_006_057,SRV_006,2025-01-15,26087,3,Market,3,0,5,1,1,0,0,1,80,19
V_006,Palakkad,HH_V_006_058,SRV_009,2025-01-15,29684,3,Market,2,0,3,0,1,0,0,1,95,4
V_006,Palakkad,HH_V_006_059,SRV_008,2025-01-15,25256,3,Market,2,0,3,1,1,0,0,1,74,25
V_006,Palakkad,HH_V_006_060,SRV_001,2025-01-15,30535,3,Market,2,0,4,0,1,0,0,1,95,4
V_006,Palakkad,HH_V_006_061,SRV_001,2025-01-15,24236,3,Market,3,0,3,1,1,0,0,1,72,27
V_006,Palakkad,HH_V_006_062,SRV_009,2025-01-15,23842,3,Market,1,0,5,0,1,0,0,1,71,28
V_006,Palakkad,HH_V_006_063,SRV_003,2025-01-15,22884,3,Market,1,0,5,0,1,0,0,1,71,28
V_006,Palakkad,HH_V_006_064,SRV_009,2025-01-15,19585,2,Market,2,0,5,1,1,0,0,1,56,43
V_006,Palakkad,HH_V_006_065,SRV_005,2025-01-15,31530,3,Market,0,0,3,0,1,0,0,1,97,2
V_006,Palakkad,HH_V_006_066,SRV_002,2025-01-15,27143,3,Market,0,0,2,1,1,0,0,1,84,15
V_006,Palakkad,HH_V_006_067,SRV_008,2025-01-15,22978,3,Market,2,0,3,1,1,0,0,1,68,31
V_006,Palakkad,HH_V_006_068,SRV_009,2025-01-15,27009,3,Market,0,0,4,1,1,0,0,1,88,11
V_006,Palakkad,HH_V_006_069,SRV_002,2025-01-15,19022,3,Market,4,0,4,1,1,0,0,1,63,36
V_006,Palakkad,HH_V_006_070,SRV_008,2025-01-15,27990,3,Market,0,0,3,0,1,0,0,1,89,10
V_006,Palakkad,HH_V_006_071,SRV_002,2025-01-15,30365,3,Market,1,0,5,1,1,0,0,1,99,0
V_006,Palakkad,HH_V_006_072,SRV_007,2025-01-15,30464,3,Market,1,0,3,1,1,0,0,1,94,5
V_006,Palakkad,HH_V_006_073,SRV_009,2025-01-15,30988,3,Market,0,0,5,0,1,0,0,1,94,5
V_006,Palakkad,HH_V_006_074,SRV_009,2025-01-15,28320,3,Market,0,0,6,0,1,0,0,1,89,10
V_006,Palakkad,HH_V_006_075,SRV_005,2025-01-15,32276,3,Market,1,0,2,0,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_076,SRV_002,2025-01-15,30599,3,Market,0,0,5,0,1,0,0,1,93,6
V_006,Palakkad,HH_V_006_077,SRV_005,2025-01-15,22156,3,Market,3,0,4,1,1,0,0,1,65,34
V_006,Palakkad,HH_V_006_078,SRV_004,2025-01-15,30549,3,Market,0,0,5,1,1,0,0,1,90,9
V_006,Palakkad,HH_V_006_079,SRV_002,2025-01-15,25881,3,Market,3,0,3,1,1,0,0,1,78,21
V_006,Palakkad,HH_V_006_080,SRV_009,2025-01-15,27727,3,Market,0,0,3,1,1,0,0,1,84,15
V_006,Palakkad,HH_V_006_081,SRV_005,2025-01-15,29404,3,Market,1,0,3,0,1,0,0,1,89,10
V_006,Palakkad,HH_V_006_082,SRV_001,2025-01-15,27847,3,Market,1,0,4,1,1,0,0,1,93,6
V_006,Palakkad,HH_V_006_083,SRV_006,2025-01-15,27503,3,Market,1,0,4,1,1,0,0,1,86,13
V_006,Palakkad,HH_V_006_084,SRV_008,2025-01-15,29152,3,Market,1,0,2,0,1,0,0,1,90,9
V_006,Palakkad,HH_V_006_085,SRV_004,2025-01-15,26403,3,Market,3,0,4,1,1,0,0,1,82,17
V_006,Palakkad,HH_V_006_086,SRV_006,2025-01-15,27579,3,Market,3,0,2,0,1,0,0,1,83,16
V_006,Palakkad,HH_V_006_087,SRV_009,2025-01-15,26982,3,Market,3,0,3,0,1,0,0,1,75,24
V_006,Palakkad,HH_V_006_088,SRV_009,2025-01-15,26724,3,Market,2,0,4,1,1,0,0,1,86,13
V_006,Palakkad,HH_V_006_089,SRV_005,2025-01-15,19849,3,Market,3,0,4,1,1,0,0,1,62,37
V_006,Palakkad,HH_V_006_090,SRV_001,2025-01-15,28084,3,Market,0,0,3,1,1,0,0,1,87,12
V_006,Palakkad,HH_V_006_091,SRV_009,2025-01-15,27885,3,Market,1,0,5,1,1,0,0,1,86,13
V_006,Palakkad,HH_V_006_092,SRV_001,2025-01-15,17181,2,Market,3,0,4,1,1,0,0,1,53,46
V_006,Palakkad,HH_V_006_093,SRV_009,2025-01-15,17931,2,Market,4,0,3,0,1,0,0,1,53,46
V_006,Palakkad,HH_V_006_094,SRV_005,2025-01-15,31029,3,Market,1,0,5,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_095,SRV_008,2025-01-15,33468,3,Market,1,0,2,1,1,0,0,1,100,0
V_006,Palakkad,HH_V_006_096,SRV_005,2025-01-15,19167,3,Market,2,0,4,1,1,0,0,1,60,39
V_006,Palakkad,HH_V_006_097,SRV_001,2025-01-15,15540,2,Self-grown,5,0,5,1,1,2,0,1,46,53
V_006,Palakkad,HH_V_006_098,SRV_002,2025-01-15,20643,3,Market,2,0,3,1,1,0,0,1,62,37
V_006,Palakkad,HH_V_006_099,SRV_007,2025-01-15,23125,3,Market,3,0,4,1,1,0,0,1,67,32
V_007,Koraput,HH_V_007_000,SRV_009,2025-01-15,8047,2,Self-grown,6,1,3,0,0,1,0,1,23,76
V_007,Koraput,HH_V_007_001,SRV_006,2025-01-15,3935,2,PDS/Ration,7,1,5,0,0,0,1,0,9,90
V_007,Koraput,HH_V_007_002,SRV_003,2025-01-15,500,1,PDS/Ration,7,1,5,1,0,1,1,0,0,100
V_007,Koraput,HH_V_007_003,SRV_003,2025-01-15,3716,1,Self-grown,7,1,6,1,0,1,1,0,0,100
V_007,Koraput,HH_V_007_004,SRV_001,2025-01-15,8636,2,Self-grown,5,1,5,0,0,3,0,1,22,77
V_007,Koraput,HH_V_007_005,SRV_001,2025-01-15,1130,1,PDS/Ration,7,1,6,1,0,1,1,0,0,100
V_007,Koraput,HH_V_007_006,SRV_006,2025-01-15,14030,2,Self-grown,5,1,5,1,1,3,0,1,38,61
V_007,Koraput,HH_V_007_007,SRV_002,2025-01-15,1720,2,Self-grown,7,1,3,1,0,2,1,0,4,95
V_007,Koraput,HH_V_007_008,SRV_003,2025-01-15,7345,2,Self-grown,5,1,6,1,0,2,1,1,17,82
V_007,Koraput,HH_V_007_009,SRV_009,2025-01-15,1739,2,Self-grown,7,1,6,1,0,1,1,0,0,100
V_007,Koraput,HH_V_007_010,SRV_001,2025-01-15,6851,2,Self-grown,6,1,4,1,0,1,1,1,13,86
V_007,Koraput,HH_V_007_011,SRV_007,2025-01-15,5013,1,PDS/Ration,7,1,5,0,0,0,1,1,13,86
V_007,Koraput,HH_V_007_012,SRV_001,2025-01-15,604,2,PDS/Ration,6,1,7,1,0,2,1,0,0,100
V_007,Koraput,HH_V_007_013,SRV_002,2025-01-15,10352,2,Self-grown,5,0,6,0,1,0,0,1,30,69
V_007,Koraput,HH_V_007_014,SRV_007,2025-01-15,16861,2,Self-grown,5,0,4,1,1,3,0,1,49,50
V_007,Koraput,HH_V_007_015,SRV_008,2025-01-15,3767,1,PDS/Ration,7,1,9,1,0,2,1,0,4,95
V_007,Koraput,HH_V_007_016,SRV_009,2025-01-15,11008,2,Self-grown,4,0,5,1,0,0,0,1,28,71
V_007,Koraput,HH_V_007_017,SRV_001,2025-01-15,10760,2,Self-grown,4,1,5,1,0,0,0,1,25,74
V_007,Koraput,HH_V_007_018,SRV_004,2025-01-15,3518,2,Self-grown,8,1,7,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_019,SRV_006,2025-01-15,9547,2,Self-grown,5,1,6,1,0,2,0,1,21,78
V_007,Koraput,HH_V_007_020,SRV_004,2025-01-15,6023,1,PDS/Ration,5,0,4,1,0,1,1,1,10,89
V_007,Koraput,HH_V_007_021,SRV_004,2025-01-15,8064,2,PDS/Ration,6,1,3,1,0,1,1,1,19,80
V_007,Koraput,HH_V_007_022,SRV_006,2025-01-15,2039,2,Self-grown,7,1,5,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_023,SRV_006,2025-01-15,12037,2,Self-grown,4,1,6,1,0,0,0,1,29,70
V_007,Koraput,HH_V_007_024,SRV_002,2025-01-15,3884,1,PDS/Ration,5,1,5,1,0,2,1,0,3,96
V_007,Koraput,HH_V_007_025,SRV_003,2025-01-15,5246,2,PDS/Ration,5,1,6,1,0,3,1,0,7,92
V_007,Koraput,HH_V_007_026,SRV_001,2025-01-15,6952,2,Self-grown,6,1,6,1,0,2,0,1,21,78
V_007,Koraput,HH_V_007_027,SRV_001,2025-01-15,3874,2,PDS/Ration,7,1,8,0,0,0,1,0,7,92
V_007,Koraput,HH_V_007_028,SRV_001,2025-01-15,2447,2,PDS/Ration,5,1,5,0,0,2,1,0,4,95
V_007,Koraput,HH_V_007_029,SRV_009,2025-01-15,6519,1,Self-grown,6,1,5,1,0,1,1,1,16,83
V_007,Koraput,HH_V_007_030,SRV_003,2025-01-15,7562,1,Self-grown,6,1,6,1,0,3,1,1,14,85
V_007,Koraput,HH_V_007_031,SRV_002,2025-01-15,14750,2,PDS/Ration,5,1,3,0,1,3,0,1,38,61
V_007,Koraput,HH_V_007_032,SRV_002,2025-01-15,8274,2,PDS/Ration,6,1,6,0,0,3,0,1,22,77
V_007,Koraput,HH_V_007_033,SRV_008,2025-01-15,13990,2,PDS/Ration,5,1,4,1,1,1,0,1,38,61
V_007,Koraput,HH_V_007_034,SRV_001,2025-01-15,500,1,Self-grown,7,1,4,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_035,SRV_007,2025-01-15,2471,2,PDS/Ration,7,1,7,1,0,3,1,0,0,99
V_007,Koraput,HH_V_007_036,SRV_003,2025-01-15,9903,2,Self-grown,5,1,5,1,1,1,0,1,33,66
V_007,Koraput,HH_V_007_037,SRV_001,2025-01-15,1006,2,PDS/Ration,7,1,5,1,0,2,1,0,0,100
V_007,Koraput,HH_V_007_038,SRV_005,2025-01-15,8695,2,Self-grown,5,1,4,1,0,0,0,1,26,73
V_007,Koraput,HH_V_007_039,SRV_008,2025-01-15,1180,1,Self-grown,6,1,6,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_040,SRV_006,2025-01-15,8345,2,PDS/Ration,4,1,5,1,0,0,0,1,20,79
V_007,Koraput,HH_V_007_041,SRV_008,2025-01-15,4891,2,PDS/Ration,7,1,4,1,0,3,1,0,8,91
V_007,Koraput,HH_V_007_042,SRV_009,2025-01-15,1838,2,Self-grown,6,1,5,0,0,3,1,0,0,100
V_007,Koraput,HH_V_007_043,SRV_009,2025-01-15,12683,2,PDS/Ration,5,0,4,1,1,3,0,1,38,61
V_007,Koraput,HH_V_007_044,SRV_002,2025-01-15,4246,2,Self-grown,6,1,6,1,0,2,1,1,16,83
V_007,Koraput,HH_V_007_045,SRV_002,2025-01-15,9330,2,PDS/Ration,4,1,6,1,0,1,0,1,25,74
V_007,Koraput,HH_V_007_046,SRV_007,2025-01-15,3488,1,PDS/Ration,5,1,7,1,0,2,1,0,4,95
V_007,Koraput,HH_V_007_047,SRV_008,2025-01-15,20185,2,Market,3,0,5,1,1,0,0,1,58,41
V_007,Koraput,HH_V_007_048,SRV_007,2025-01-15,3279,1,PDS/Ration,6,1,4,1,0,3,1,0,0,100
V_007,Koraput,HH_V_007_049,SRV_002,2025-01-15,5807,1,PDS/Ration,6,1,4,1,0,3,1,1,13,86
V_007,Koraput,HH_V_007_050,SRV_001,2025-01-15,2057,2,Self-grown,7,1,6,1,0,0,1,0,5,94
V_007,Koraput,HH_V_007_051,SRV_003,2025-01-15,5972,2,PDS/Ration,7,1,5,1,0,1,1,1,16,83
V_007,Koraput,HH_V_007_052,SRV_009,2025-01-15,6796,2,Self-grown,6,1,5,0,0,1,1,1,16,83
V_007,Koraput,HH_V_007_053,SRV_005,2025-01-15,10765,2,PDS/Ration,5,1,5,1,1,0,0,1,32,67
V_007,Koraput,HH_V_007_054,SRV_009,2025-01-15,13896,2,PDS/Ration,4,1,6,1,1,3,0,1,38,61
V_007,Koraput,HH_V_007_055,SRV_009,2025-01-15,1698,1,Self-grown,7,1,7,1,0,2,1,0,2,97
V_007,Koraput,HH_V_007_056,SRV_003,2025-01-15,8344,2,PDS/Ration,5,1,5,1,0,1,0,1,20,79
V_007,Koraput,HH_V_007_057,SRV_001,2025-01-15,8749,1,PDS/Ration,5,1,6,1,0,0,1,1,16,83
V_007,Koraput,HH_V_007_058,SRV_002,2025-01-15,4720,2,PDS/Ration,5,1,6,0,0,1,1,1,10,89
V_007,Koraput,HH_V_007_059,SRV_009,2025-01-15,9633,2,PDS/Ration,6,1,2,1,0,0,0,1,24,75
V_007,Koraput,HH_V_007_060,SRV_009,2025-01-15,5004,1,PDS/Ration,5,1,6,1,0,0,1,0,5,94
V_007,Koraput,HH_V_007_061,SRV_008,2025-01-15,4460,2,PDS/Ration,7,1,5,0,0,0,1,0,0,99
V_007,Koraput,HH_V_007_062,SRV_005,2025-01-15,7002,2,Self-grown,5,1,5,1,0,0,1,1,11,88
V_007,Koraput,HH_V_007_063,SRV_009,2025-01-15,10586,2,Self-grown,5,1,7,0,0,0,0,1,28,71
V_007,Koraput,HH_V_007_064,SRV_002,2025-01-15,6940,1,PDS/Ration,6,1,4,1,0,1,1,1,14,85
V_007,Koraput,HH_V_007_065,SRV_005,2025-01-15,11368,2,Self-grown,4,1,4,1,1,3,0,1,36,63
V_007,Koraput,HH_V_007_066,SRV_003,2025-01-15,11633,2,PDS/Ration,5,1,5,0,1,0,0,1,31,68
V_007,Koraput,HH_V_007_067,SRV_002,2025-01-15,12287,2,PDS/Ration,5,1,5,1,0,0,0,1,26,73
V_007,Koraput,HH_V_007_068,SRV_001,2025-01-15,2715,2,PDS/Ration,7,1,5,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_069,SRV_002,2025-01-15,3916,1,Self-grown,7,1,5,1,0,1,1,0,7,92
