village_id,village_name,household_id,surveyor_id,survey_date,school_age_children_count,enrolled_children_count,dropout_children_count,distance_to_school_km,illiterate_adults_count,total_adults_count,literate_females_count,total_females_count,highest_education_level_encoded,highest_education_level,midday_meal_access_yn,internet_access_yn,teachers_in_school,primary_school_nearby_yn,vulnerability_label
V_005,Dantewada,HH_V_005_034,SRV_006,2025-01-15,0,0,0,12,3,4,0,2,0,None,0,0,3,0,79
V_005,Dantewada,HH_V_005_035,SRV_006,2025-01-15,3,2,1,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_036,SRV_009,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_037,SRV_002,2025-01-15,2,0,2,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_038,SRV_009,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_039,SRV_005,2025-01-15,3,1,2,10,2,4,0,2,1,Primary,1,0,4,1,60
V_005,Dantewada,HH_V_005_040,SRV_004,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_041,SRV_006,2025-01-15,2,0,2,12,2,4,0,2,1,Primary,0,0,3,0,73
V_005,Dantewada,HH_V_005_042,SRV_001,2025-01-15,2,1,1,14,3,4,0,2,0,None,1,0,1,0,91
V_005,Dantewada,HH_V_005_043,SRV_003,2025-01-15,3,2,1,10,2,4,0,2,1,Primary,1,0,4,1,66
V_005,Dantewada,HH_V_005_044,SRV_008,2025-01-15,4,1,3,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_045,SRV_001,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_046,SRV_009,2025-01-15,4,3,1,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_047,SRV_001,2025-01-15,2,1,1,10,2,4,0,2,1,Primary,1,0,4,1,64
V_005,Dantewada,HH_V_005_048,SRV_005,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_049,SRV_003,2025-01-15,3,1,2,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_050,SRV_009,2025-01-15,1,0,1,15,3,4,0,2,0,None,0,0,1,0,98
V_005,Dantewada,HH_V_005_051,SRV_007,2025-01-15,4,3,1,14,3,4,0,2,0,None,1,0,1,0,92
V_005,Dantewada,HH_V_005_052,SRV_008,2025-01-15,2,1,1,13,3,4,0,2,0,None,1,0,2,0,86
V_005,Dantewada,HH_V_005_053,SRV_002,2025-01-15,4,1,3,12,2,4,0,2,1,Primary,1,0,3,0,74
V_005,Dantewada,HH_V_005_054,SRV_008,2025-01-15,0,0,0,14,3,4,0,2,0,None,0,0,1,0,92
V_005,Dantewada,HH_V_005_055,SRV_004,2025-01-15,3,0,3,14,3,4,0,2,0,None,0,0,1,0,92
V_005,Dantewada,HH_V_005_056,SRV_003,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_057,SRV_008,2025-01-15,0,0,0,10,2,4,0,2,1,Primary,0,0,4,1,62
V_005,Dantewada,HH_V_005_058,SRV_001,2025-01-15,4,1,3,15,3,4,0,2,0,None,1,0,1,0,95
V_005,Dantewada,HH_V_005_059,SRV_002,2025-01-15,3,1,2,12,3,4,0,2,0,None,1,0,3,0,79
V_005,Dantewada,HH_V_005_060,SRV_006,2025-01-15,2,1,1,12,3,4,0,2,0,None,1,0,3,0,75
V_005,Dantewada,HH_V_005_061,SRV_003,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,96
V_005,Dantewada,HH_V_005_062,SRV_009,2025-01-15,4,2,2,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_063,SRV_003,2025-01-15,2,1,1,13,3,4,0,2,0,None,1,0,2,0,84
V_005,Dantewada,HH_V_005_064,SRV_005,2025-01-15,3,2,1,12,2,4,0,2,1,Primary,1,0,3,0,73
V_005,Dantewada,HH_V_005_065,SRV_001,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_066,SRV_003,2025-01-15,2,1,1,13,3,4,0,2,0,None,1,0,2,0,86
V_005,Dantewada,HH_V_005_067,SRV_006,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,2,0,88
V_005,Dantewada,HH_V_005_068,SRV_002,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_069,SRV_009,2025-01-15,2,0,2,15,3,4,0,2,0,None,0,0,1,0,95
V_005,Dantewada,HH_V_005_070,SRV_006,2025-01-15,0,0,0,13,3,4,0,2,0,None,0,0,2,0,81
V_005,Dantewada,HH_V_005_071,SRV_001,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,98
V_005,Dantewada,HH_V_005_072,SRV_002,2025-01-15,2,0,2,13,3,4,0,2,0,None,0,0,2,0,80
V_005,Dantewada,HH_V_005_073,SRV_003,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,2,0,88
V_005,Dantewada,HH_V_005_074,SRV_004,2025-01-15,2,0,2,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_075,SRV_002,2025-01-15,4,3,1,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_076,SRV_001,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_077,SRV_003,2025-01-15,4,1,3,13,3,4,0,2,0,None,1,0,2,0,80
V_005,Dantewada,HH_V_005_078,SRV_004,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,93
V_005,Dantewada,HH_V_005_079,SRV_004,2025-01-15,3,1,2,11,2,4,0,2,1,Primary,1,0,3,0,71
V_005,Dantewada,HH_V_005_080,SRV_005,2025-01-15,4,1,3,10,2,4,0,2,1,Primary,1,0,4,1,64
V_005,Dantewada,HH_V_005_081,SRV_009,2025-01-15,3,1,2,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_082,SRV_004,2025-01-15,0,0,0,12,3,4,0,2,0,None,0,0,3,0,78
V_005,Dantewada,HH_V_005_083,SRV_006,2025-01-15,2,0,2,13,3,4,0,2,0,None,0,0,2,0,82
V_005,Dantewada,HH_V_005_084,SRV_001,2025-01-15,2,1,1,12,3,4,0,2,0,None,1,0,3,0,79
V_005,Dantewada,HH_V_005_085,SRV_007,2025-01-15,4,2,2,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_086,SRV_004,2025-01-15,2,0,2,14,3,4,0,2,0,None,0,0,2,0,87
V_005,Dantewada,HH_V_005_087,SRV_006,2025-01-15,2,1,1,15,3,4,0,2,0,None,1,0,1,0,95
V_005,Dantewada,HH_V_005_088,SRV_005,2025-01-15,0,0,0,14,3,4,0,2,0,None,0,0,1,0,91
V_005,Dantewada,HH_V_005_089,SRV_002,2025-01-15,3,1,2,11,2,4,0,2,1,Primary,1,0,4,1,68
V_005,Dantewada,HH_V_005_090,SRV_006,2025-01-15,3,2,1,12,2,4,0,2,1,Primary,1,0,3,0,74
V_005,Dantewada,HH_V_005_091,SRV_001,2025-01-15,2,1,1,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_092,SRV_004,2025-01-15,4,1,3,16,4,4,0,2,0,None,1,0,1,0,100
V_005,Dantewada,HH_V_005_093,SRV_009,2025-01-15,1,0,1,13,3,4,0,2,0,None,0,0,2,0,83
V_005,Dantewada,HH_V_005_094,SRV_008,2025-01-15,1,0,1,13,3,4,0,2,0,None,0,0,2,0,81
V_005,Dantewada,HH_V_005_095,SRV_005,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_096,SRV_008,2025-01-15,2,0,2,13,3,4,0,2,0,None,0,0,2,0,80
V_005,Dantewada,HH_V_005_097,SRV_007,2025-01-15,4,0,4,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_098,SRV_007,2025-01-15,2,0,2,16,4,4,0,2,0,None,0,0,1,0,100
V_005,Dantewada,HH_V_005_099,SRV_003,2025-01-15,2,1,1,16,4,4,0,2,0,None,1,0,1,0,100
V_006,Palakkad,HH_V_006_000,SRV_008,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,9,1,11
V_006,Palakkad,HH_V_006_001,SRV_001,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,26
V_006,Palakkad,HH_V_006_002,SRV_003,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,28
V_006,Palakkad,HH_V_006_003,SRV_004,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,27
V_006,Palakkad,HH_V_006_004,SRV_009,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_006,Palakkad,HH_V_006_005,SRV_003,2025-01-15,3,3,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_006,SRV_001,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,23
V_006,Palakkad,HH_V_006_007,SRV_002,2025-01-15,2,1,1,6,1,4,1,2,2,Secondary,1,0,7,1,37
V_006,Palakkad,HH_V_006_008,SRV_008,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,11
V_006,Palakkad,HH_V_006_009,SRV_006,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,26
V_006,Palakkad,HH_V_006_010,SRV_004,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,9,1,11
V_006,Palakkad,HH_V_006_011,SRV_005,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,18
V_006,Palakkad,HH_V_006_012,SRV_008,2025-01-15,4,3,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,18
V_006,Palakkad,HH_V_006_013,SRV_002,2025-01-15,1,0,1,5,1,4,1,2,2,Secondary,0,1,8,1,29
V_006,Palakkad,HH_V_006_014,SRV_003,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,10,1,8
V_006,Palakkad,HH_V_006_015,SRV_007,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,0,7,1,30
V_006,Palakkad,HH_V_006_016,SRV_007,2025-01-15,4,4,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_017,SRV_001,2025-01-15,1,0,1,1,0,4,1,2,3,Higher Secondary,0,1,10,1,0
V_006,Palakkad,HH_V_006_018,SRV_007,2025-01-15,3,2,1,5,1,4,1,2,2,Secondary,1,0,7,1,30
V_006,Palakkad,HH_V_006_019,SRV_005,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_006,Palakkad,HH_V_006_020,SRV_008,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,1,8,1,29
V_006,Palakkad,HH_V_006_021,SRV_001,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,10,1,8
V_006,Palakkad,HH_V_006_022,SRV_002,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,28
V_006,Palakkad,HH_V_006_023,SRV_005,2025-01-15,1,0,1,7,1,4,1,2,2,Secondary,0,0,6,1,42
V_006,Palakkad,HH_V_006_024,SRV_009,2025-01-15,3,2,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,11
V_006,Palakkad,HH_V_006_025,SRV_008,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,10,1,9
V_006,Palakkad,HH_V_006_026,SRV_008,2025-01-15,3,2,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,1
V_006,Palakkad,HH_V_006_027,SRV_006,2025-01-15,3,2,1,5,1,4,1,2,2,Secondary,1,1,8,1,27
V_006,Palakkad,HH_V_006_028,SRV_008,2025-01-15,1,0,1,3,0,4,1,2,3,Higher Secondary,0,1,9,1,14
V_006,Palakkad,HH_V_006_029,SRV_003,2025-01-15,4,4,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_030,SRV_009,2025-01-15,0,0,0,1,0,4,2,2,4,Graduate,0,1,11,1,0
V_006,Palakkad,HH_V_006_031,SRV_007,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,9,1,12
V_006,Palakkad,HH_V_006_032,SRV_001,2025-01-15,2,1,1,7,1,4,1,2,2,Secondary,1,0,6,1,42
V_006,Palakkad,HH_V_006_033,SRV_007,2025-01-15,4,3,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,16
V_006,Palakkad,HH_V_006_034,SRV_009,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,35
V_006,Palakkad,HH_V_006_035,SRV_002,2025-01-15,2,1,1,6,1,4,1,2,2,Secondary,1,0,7,1,35
V_006,Palakkad,HH_V_006_036,SRV_009,2025-01-15,1,0,1,3,0,4,1,2,3,Higher Secondary,0,1,9,1,15
V_006,Palakkad,HH_V_006_037,SRV_001,2025-01-15,0,0,0,3,0,4,1,2,3,Higher Secondary,0,1,9,1,18
V_006,Palakkad,HH_V_006_038,SRV_007,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,35
V_006,Palakkad,HH_V_006_039,SRV_008,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,23
V_006,Palakkad,HH_V_006_040,SRV_002,2025-01-15,0,0,0,3,0,4,1,2,3,Higher Secondary,0,1,9,1,18
V_006,Palakkad,HH_V_006_041,SRV_002,2025-01-15,2,1,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,2
V_006,Palakkad,HH_V_006_042,SRV_007,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,35
V_006,Palakkad,HH_V_006_043,SRV_007,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,21
V_006,Palakkad,HH_V_006_044,SRV_002,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,9,1,11
V_006,Palakkad,HH_V_006_045,SRV_006,2025-01-15,4,3,1,7,1,4,1,2,2,Secondary,1,0,6,1,42
V_006,Palakkad,HH_V_006_046,SRV_004,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,9,1,10
V_006,Palakkad,HH_V_006_047,SRV_008,2025-01-15,2,2,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_048,SRV_001,2025-01-15,1,0,1,4,0,4,1,2,3,Higher Secondary,0,1,8,1,22
V_006,Palakkad,HH_V_006_049,SRV_007,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,19
V_006,Palakkad,HH_V_006_050,SRV_004,2025-01-15,0,0,0,7,1,4,1,2,2,Secondary,0,0,6,1,42
V_006,Palakkad,HH_V_006_051,SRV_006,2025-01-15,1,1,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_052,SRV_008,2025-01-15,3,2,1,5,1,4,1,2,2,Secondary,1,1,8,1,27
V_006,Palakkad,HH_V_006_053,SRV_001,2025-01-15,1,0,1,7,1,4,1,2,2,Secondary,0,0,6,1,40
V_006,Palakkad,HH_V_006_054,SRV_001,2025-01-15,1,0,1,7,1,4,1,2,2,Secondary,0,0,6,1,40
V_006,Palakkad,HH_V_006_055,SRV_006,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,10,1,7
V_006,Palakkad,HH_V_006_056,SRV_006,2025-01-15,4,3,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,14
V_006,Palakkad,HH_V_006_057,SRV_006,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,19
V_006,Palakkad,HH_V_006_058,SRV_009,2025-01-15,0,0,0,1,0,4,1,2,3,Higher Secondary,0,1,10,1,4
V_006,Palakkad,HH_V_006_059,SRV_008,2025-01-15,0,0,0,4,1,4,1,2,2,Secondary,0,1,8,1,25
V_006,Palakkad,HH_V_006_060,SRV_001,2025-01-15,2,1,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,4
V_006,Palakkad,HH_V_006_061,SRV_001,2025-01-15,3,2,1,5,1,4,1,2,2,Secondary,1,1,8,1,27
V_006,Palakkad,HH_V_006_062,SRV_009,2025-01-15,1,0,1,5,1,4,1,2,2,Secondary,0,1,8,1,28
V_006,Palakkad,HH_V_006_063,SRV_003,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,1,8,1,28
V_006,Palakkad,HH_V_006_064,SRV_009,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,43
V_006,Palakkad,HH_V_006_065,SRV_005,2025-01-15,1,0,1,1,0,4,1,2,3,Higher Secondary,0,1,10,1,2
V_006,Palakkad,HH_V_006_066,SRV_002,2025-01-15,1,0,1,3,0,4,1,2,3,Higher Secondary,0,1,9,1,15
V_006,Palakkad,HH_V_006_067,SRV_008,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,0,7,1,31
V_006,Palakkad,HH_V_006_068,SRV_009,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,9,1,11
V_006,Palakkad,HH_V_006_069,SRV_002,2025-01-15,3,2,1,6,1,4,1,2,2,Secondary,1,0,7,1,36
V_006,Palakkad,HH_V_006_070,SRV_008,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,10
V_006,Palakkad,HH_V_006_071,SRV_002,2025-01-15,1,0,1,1,0,4,1,2,3,Higher Secondary,0,1,10,1,0
V_006,Palakkad,HH_V_006_072,SRV_007,2025-01-15,3,2,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,5
V_006,Palakkad,HH_V_006_073,SRV_009,2025-01-15,1,0,1,1,0,4,1,2,3,Higher Secondary,0,1,10,1,5
V_006,Palakkad,HH_V_006_074,SRV_009,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,10
V_006,Palakkad,HH_V_006_075,SRV_005,2025-01-15,2,2,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_076,SRV_002,2025-01-15,3,2,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,6
V_006,Palakkad,HH_V_006_077,SRV_005,2025-01-15,2,1,1,6,1,4,1,2,2,Secondary,1,0,7,1,34
V_006,Palakkad,HH_V_006_078,SRV_004,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,10,1,9
V_006,Palakkad,HH_V_006_079,SRV_002,2025-01-15,3,2,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,21
V_006,Palakkad,HH_V_006_080,SRV_009,2025-01-15,4,3,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,15
V_006,Palakkad,HH_V_006_081,SRV_005,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,9,1,10
V_006,Palakkad,HH_V_006_082,SRV_001,2025-01-15,4,3,1,1,0,4,1,2,3,Higher Secondary,1,1,10,1,6
V_006,Palakkad,HH_V_006_083,SRV_006,2025-01-15,4,3,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_006,Palakkad,HH_V_006_084,SRV_008,2025-01-15,0,0,0,2,0,4,1,2,3,Higher Secondary,0,1,10,1,9
V_006,Palakkad,HH_V_006_085,SRV_004,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,17
V_006,Palakkad,HH_V_006_086,SRV_006,2025-01-15,1,0,1,3,0,4,1,2,3,Higher Secondary,0,1,9,1,16
V_006,Palakkad,HH_V_006_087,SRV_009,2025-01-15,4,3,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,24
V_006,Palakkad,HH_V_006_088,SRV_009,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_006,Palakkad,HH_V_006_089,SRV_005,2025-01-15,0,0,0,6,1,4,1,2,2,Secondary,0,0,7,1,37
V_006,Palakkad,HH_V_006_090,SRV_001,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,9,1,12
V_006,Palakkad,HH_V_006_091,SRV_009,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_006,Palakkad,HH_V_006_092,SRV_001,2025-01-15,4,2,2,7,1,4,1,2,2,Secondary,1,0,6,1,46
V_006,Palakkad,HH_V_006_093,SRV_009,2025-01-15,4,3,1,7,1,4,1,2,2,Secondary,1,0,6,1,46
V_006,Palakkad,HH_V_006_094,SRV_005,2025-01-15,0,0,0,1,0,4,2,2,4,Graduate,0,1,11,1,0
V_006,Palakkad,HH_V_006_095,SRV_008,2025-01-15,3,3,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_006,Palakkad,HH_V_006_096,SRV_005,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,39
V_006,Palakkad,HH_V_006_097,SRV_001,2025-01-15,0,0,0,9,2,4,0,2,1,Primary,0,0,5,1,53
V_006,Palakkad,HH_V_006_098,SRV_002,2025-01-15,0,0,0,6,1,4,1,2,2,Secondary,0,0,7,1,37
V_006,Palakkad,HH_V_006_099,SRV_007,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,0,7,1,32
V_007,Koraput,HH_V_007_000,SRV_009,2025-01-15,1,0,1,12,3,4,0,2,0,None,0,0,3,0,76
V_007,Koraput,HH_V_007_001,SRV_006,2025-01-15,0,0,0,14,3,4,0,2,0,None,0,0,1,0,90
V_007,Koraput,HH_V_007_002,SRV_003,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_003,SRV_003,2025-01-15,3,1,2,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_004,SRV_001,2025-01-15,2,1,1,12,3,4,0,2,0,None,1,0,3,0,77
V_007,Koraput,HH_V_007_005,SRV_001,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_006,SRV_006,2025-01-15,1,0,1,10,2,4,0,2,1,Primary,0,0,4,1,61
V_007,Koraput,HH_V_007_007,SRV_002,2025-01-15,3,0,3,15,3,4,0,2,0,None,0,0,1,0,95
V_007,Koraput,HH_V_007_008,SRV_003,2025-01-15,4,1,3,13,3,4,0,2,0,None,1,0,2,0,82
V_007,Koraput,HH_V_007_009,SRV_009,2025-01-15,4,1,3,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_010,SRV_001,2025-01-15,4,2,2,13,3,4,0,2,0,None,1,0,2,0,86
V_007,Koraput,HH_V_007_011,SRV_007,2025-01-15,3,0,3,13,3,4,0,2,0,None,0,0,2,0,86
V_007,Koraput,HH_V_007_012,SRV_001,2025-01-15,0,0,0,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_013,SRV_002,2025-01-15,2,1,1,11,2,4,0,2,1,Primary,1,0,4,1,69
V_007,Koraput,HH_V_007_014,SRV_007,2025-01-15,3,2,1,8,2,4,0,2,1,Primary,1,0,5,1,50
V_007,Koraput,HH_V_007_015,SRV_008,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,95
V_007,Koraput,HH_V_007_016,SRV_009,2025-01-15,4,3,1,11,2,4,0,2,1,Primary,1,0,3,0,71
V_007,Koraput,HH_V_007_017,SRV_001,2025-01-15,0,0,0,12,2,4,0,2,1,Primary,0,0,3,0,74
V_007,Koraput,HH_V_007_018,SRV_004,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_019,SRV_006,2025-01-15,4,2,2,12,3,4,0,2,0,None,1,0,3,0,78
V_007,Koraput,HH_V_007_020,SRV_004,2025-01-15,3,2,1,14,3,4,0,2,0,None,1,0,2,0,89
V_007,Koraput,HH_V_007_021,SRV_004,2025-01-15,2,0,2,13,3,4,0,2,0,None,0,0,2,0,80
V_007,Koraput,HH_V_007_022,SRV_006,2025-01-15,4,3,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_023,SRV_006,2025-01-15,3,1,2,11,2,4,0,2,1,Primary,1,0,3,0,70
V_007,Koraput,HH_V_007_024,SRV_002,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,96
V_007,Koraput,HH_V_007_025,SRV_003,2025-01-15,4,0,4,14,3,4,0,2,0,None,0,0,1,0,92
V_007,Koraput,HH_V_007_026,SRV_001,2025-01-15,1,0,1,12,3,4,0,2,0,None,0,0,3,0,78
V_007,Koraput,HH_V_007_027,SRV_001,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,1,0,92
V_007,Koraput,HH_V_007_028,SRV_001,2025-01-15,1,0,1,15,3,4,0,2,0,None,0,0,1,0,95
V_007,Koraput,HH_V_007_029,SRV_009,2025-01-15,4,2,2,13,3,4,0,2,0,None,1,0,2,0,83
V_007,Koraput,HH_V_007_030,SRV_003,2025-01-15,3,0,3,13,3,4,0,2,0,None,0,0,2,0,85
V_007,Koraput,HH_V_007_031,SRV_002,2025-01-15,4,3,1,10,2,4,0,2,1,Primary,1,0,4,1,61
V_007,Koraput,HH_V_007_032,SRV_002,2025-01-15,1,0,1,12,3,4,0,2,0,None,0,0,3,0,77
V_007,Koraput,HH_V_007_033,SRV_008,2025-01-15,0,0,0,10,2,4,0,2,1,Primary,0,0,4,1,61
V_007,Koraput,HH_V_007_034,SRV_001,2025-01-15,2,1,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_035,SRV_007,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,99
V_007,Koraput,HH_V_007_036,SRV_003,2025-01-15,0,0,0,10,2,4,0,2,1,Primary,0,0,4,1,66
V_007,Koraput,HH_V_007_037,SRV_001,2025-01-15,2,0,2,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_038,SRV_005,2025-01-15,0,0,0,11,2,4,0,2,1,Primary,0,0,3,0,73
V_007,Koraput,HH_V_007_039,SRV_008,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_040,SRV_006,2025-01-15,3,1,2,12,3,4,0,2,0,None,1,0,3,0,79
V_007,Koraput,HH_V_007_041,SRV_008,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,1,0,91
V_007,Koraput,HH_V_007_042,SRV_009,2025-01-15,4,3,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_043,SRV_009,2025-01-15,1,0,1,10,2,4,0,2,1,Primary,0,0,4,1,61
V_007,Koraput,HH_V_007_044,SRV_002,2025-01-15,3,1,2,13,3,4,0,2,0,None,1,0,2,0,83
V_007,Koraput,HH_V_007_045,SRV_002,2025-01-15,2,0,2,12,2,4,0,2,1,Primary,0,0,3,0,74
V_007,Koraput,HH_V_007_046,SRV_007,2025-01-15,1,0,1,15,3,4,0,2,0,None,0,0,1,0,95
V_007,Koraput,HH_V_007_047,SRV_008,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_007,Koraput,HH_V_007_048,SRV_007,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
